order_item_id,order_id,product_id,quantity,unit_price,discount_pct,item_total,product_name,category,skin_type,mrp,cost_price,gross_margin,margin_pct,real_revenue,real_cost,real_margin,real_margin_pct,order_status,order_date,sales_channel
OI001135,O00689,P001,1,549,0,549.0,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,549.0,247,302.0,55.01,Delivered,2024-10-07,Website
OI001136,O00690,P012,1,449,15,381.65,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,381.65,197,184.64999999999998,48.38,Delivered,2025-08-10,Mobile App
OI001137,O00691,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2025-12-31,Website
OI001138,O00692,P024,1,799,15,679.15,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,679.15,372,307.15,45.23,Delivered,2024-06-07,Website
OI001139,O00692,P006,1,599,10,539.1,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,539.1,258,281.1,52.14,Delivered,2024-06-07,Website
OI001142,O00695,P009,1,349,20,279.2,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,279.2,145,134.2,48.07,Delivered,2025-08-20,Website
OI001143,O00696,P002,1,599,10,539.1,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,539.1,265,274.1,50.84,Delivered,2024-11-01,Mobile App
OI001148,O00698,P001,1,549,0,549.0,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,549.0,247,302.0,55.01,Delivered,2025-03-09,Mobile App
OI001149,O00699,P003,1,699,10,629.1,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,629.1,315,314.1,49.93,Delivered,2025-10-25,Marketplace
OI001150,O00700,P010,1,399,0,399.0,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,399.0,162,237.0,59.4,Delivered,2024-08-16,Website
OI001151,O00700,P028,1,249,15,211.65,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,211.65,92,119.65,56.53,Delivered,2024-08-16,Website
OI001152,O00701,P024,1,799,25,599.25,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,599.25,372,227.25,37.92,Delivered,2024-11-08,Website
OI001153,O00701,P022,1,499,5,474.05,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,474.05,218,256.05,54.01,Delivered,2024-11-08,Website
OI001154,O00702,P008,1,799,5,759.05,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,759.05,358,401.04999999999995,52.84,Delivered,2025-04-28,Mobile App
OI001155,O00703,P014,2,499,5,948.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,948.1,422,526.1,55.49,Delivered,2025-11-19,Website
OI001156,O00704,P015,2,449,0,898.0,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,898.0,384,514.0,57.24,Delivered,2025-07-06,Website
OI001157,O00704,P014,2,499,0,998.0,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,998.0,422,576.0,57.72,Delivered,2025-07-06,Website
OI001158,O00704,P013,2,399,5,758.1,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,758.1,336,422.1,55.68,Delivered,2025-07-06,Website
OI001159,O00705,P018,1,349,5,331.55,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,331.55,143,188.55,56.87,Delivered,2024-02-12,Mobile App
OI001160,O00705,P016,2,299,5,568.1,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,568.1,234,334.1,58.81,Delivered,2024-02-12,Mobile App
OI001161,O00705,P020,2,349,10,628.2,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,628.2,278,350.20000000000005,55.75,Delivered,2024-02-12,Mobile App
OI001162,O00706,P025,2,599,10,1078.2,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,1078.2,532,546.2,50.66,Delivered,2025-10-17,Mobile App
OI001163,O00706,P027,2,399,15,678.3,Body Wash with Salicylic Acid,Body Care,Oily / Acne-Prone,399,159,240,60.15,678.3,318,360.29999999999995,53.12,Delivered,2025-10-17,Mobile App
OI001164,O00707,P003,1,699,15,594.15,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,594.15,315,279.15,46.98,Delivered,2024-08-02,Website
OI001165,O00708,P025,1,599,15,509.15,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,509.15,266,243.14999999999998,47.76,Delivered,2025-08-14,Website
OI001166,O00708,P015,3,449,10,1212.3,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,1212.3,576,636.3,52.49,Delivered,2025-08-14,Website
OI001167,O00709,P016,3,299,15,762.45,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,762.45,351,411.45000000000005,53.96,Delivered,2025-07-05,Mobile App
OI001168,O00709,P028,1,249,5,236.55,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,236.55,92,144.55,61.11,Delivered,2025-07-05,Mobile App
OI001169,O00709,P009,1,349,5,331.55,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,331.55,145,186.55,56.27,Delivered,2025-07-05,Mobile App
OI001170,O00710,P013,1,399,10,359.1,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,359.1,168,191.10000000000002,53.22,Delivered,2025-04-10,Website
OI001171,O00711,P009,1,349,0,349.0,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,349.0,145,204.0,58.45,Delivered,2024-01-29,Website
OI001172,O00711,P026,1,449,15,381.65,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,381.65,182,199.64999999999998,52.31,Delivered,2024-01-29,Website
OI001173,O00712,P011,1,349,5,331.55,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,331.55,148,183.55,55.36,Delivered,2025-08-15,Marketplace
OI001174,O00713,P010,1,399,20,319.2,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,319.2,162,157.2,49.25,Delivered,2024-10-25,Mobile App
OI001175,O00714,P010,1,399,5,379.05,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,379.05,162,217.05,57.26,Delivered,2025-12-16,Website
OI001177,O00716,P018,1,349,5,331.55,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,331.55,143,188.55,56.87,Delivered,2024-07-08,Website
OI001178,O00717,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2024-05-20,Website
OI001179,O00717,P005,1,699,20,559.2,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,559.2,318,241.20000000000005,43.13,Delivered,2024-05-20,Website
OI001180,O00718,P018,2,349,5,663.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,663.1,286,377.1,56.87,Delivered,2024-08-17,Mobile App
OI001181,O00719,P003,2,699,20,1118.4,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,1118.4,630,488.4000000000001,43.67,Delivered,2025-10-20,Mobile App
OI001182,O00719,P015,1,449,15,381.65,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,381.65,192,189.64999999999998,49.69,Delivered,2025-10-20,Mobile App
OI001183,O00720,P025,1,599,10,539.1,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,539.1,266,273.1,50.66,Delivered,2025-05-24,Website
OI001186,O00722,P002,2,599,20,958.4,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,958.4,530,428.4,44.7,Delivered,2025-04-25,Website
OI001187,O00722,P015,1,449,5,426.55,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,426.55,192,234.55,54.99,Delivered,2025-04-25,Website
OI001188,O00723,P016,1,299,15,254.15,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,254.15,117,137.15,53.96,Delivered,2024-11-09,Website
OI001189,O00723,P004,2,649,15,1103.3,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,1103.3,584,519.3,47.07,Delivered,2024-11-09,Website
OI001190,O00724,P018,1,349,5,331.55,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,331.55,143,188.55,56.87,Delivered,2025-07-09,Website
OI001191,O00725,P011,1,349,0,349.0,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,349.0,148,201.0,57.59,Delivered,2025-10-25,Mobile App
OI001192,O00725,P008,1,799,10,719.1,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,719.1,358,361.1,50.22,Delivered,2025-10-25,Mobile App
OI001193,O00725,P006,1,599,0,599.0,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,599.0,258,341.0,56.93,Delivered,2025-10-25,Mobile App
OI001194,O00726,P012,1,449,5,426.55,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,426.55,197,229.55,53.82,Delivered,2024-10-10,Marketplace
OI001195,O00726,P003,1,699,0,699.0,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,699.0,315,384.0,54.94,Delivered,2024-10-10,Marketplace
OI001196,O00727,P016,1,299,0,299.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,299.0,117,182.0,60.87,Delivered,2024-03-12,Mobile App
OI001197,O00727,P005,1,699,10,629.1,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,629.1,318,311.1,49.45,Delivered,2024-03-12,Mobile App
OI001198,O00727,P025,1,599,5,569.05,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,569.05,266,303.04999999999995,53.26,Delivered,2024-03-12,Mobile App
OI001199,O00728,P018,3,349,5,994.65,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,994.65,429,565.65,56.87,Delivered,2024-09-30,Website
OI001200,O00728,P004,1,649,0,649.0,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,649.0,292,357.0,55.01,Delivered,2024-09-30,Website
OI001201,O00729,P014,2,499,20,798.4,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,798.4,422,376.4,47.14,Delivered,2024-10-03,Website
OI001202,O00730,P004,2,649,20,1038.4,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,1038.4,584,454.4000000000001,43.76,Delivered,2025-01-30,Website
OI001203,O00731,P022,1,499,15,424.15,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,424.15,218,206.14999999999998,48.6,Delivered,2025-03-23,Website
OI001204,O00731,P014,1,499,15,424.15,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,424.15,211,213.14999999999998,50.25,Delivered,2025-03-23,Website
OI001205,O00732,P014,1,499,0,499.0,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,499.0,211,288.0,57.72,Delivered,2024-08-11,Website
OI001206,O00733,P018,2,349,0,698.0,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,698.0,286,412.0,59.03,Delivered,2025-12-31,Website
OI001207,O00734,P009,1,349,15,296.65,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,296.65,145,151.64999999999998,51.12,Delivered,2025-08-22,Mobile App
OI001208,O00734,P018,1,349,0,349.0,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,349.0,143,206.0,59.03,Delivered,2025-08-22,Mobile App
OI001209,O00734,P002,2,599,10,1078.2,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,1078.2,530,548.2,50.84,Delivered,2025-08-22,Mobile App
OI001210,O00734,P025,1,599,20,479.2,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,479.2,266,213.2,44.49,Delivered,2025-08-22,Mobile App
OI001211,O00735,P016,2,299,25,448.5,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,448.5,234,214.5,47.83,Delivered,2025-02-23,Website
OI001212,O00736,P002,2,599,0,1198.0,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,1198.0,530,668.0,55.76,Delivered,2025-03-09,Website
OI001213,O00736,P003,1,699,10,629.1,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,629.1,315,314.1,49.93,Delivered,2025-03-09,Website
OI001214,O00737,P012,1,449,0,449.0,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,449.0,197,252.0,56.12,Delivered,2025-06-30,Mobile App
OI001215,O00737,P001,1,549,0,549.0,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,549.0,247,302.0,55.01,Delivered,2025-06-30,Mobile App
OI001216,O00738,P001,1,549,5,521.55,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,521.55,247,274.54999999999995,52.64,Delivered,2024-09-08,Website
OI001217,O00738,P028,1,249,10,224.1,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,224.1,92,132.1,58.95,Delivered,2024-09-08,Website
OI001218,O00739,P014,1,499,5,474.05,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,474.05,211,263.05,55.49,Delivered,2025-02-17,Website
OI001219,O00739,P022,2,499,0,998.0,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,998.0,436,562.0,56.31,Delivered,2025-02-17,Website
OI001220,O00740,P001,1,549,10,494.1,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,494.1,247,247.10000000000002,50.01,Delivered,2025-01-27,Website
OI001221,O00741,P010,1,399,10,359.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,359.1,162,197.10000000000002,54.89,Delivered,2024-05-23,Website
OI001223,O00743,P001,1,549,15,466.65,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,466.65,247,219.64999999999998,47.07,Delivered,2025-10-23,Website
OI001224,O00744,P013,1,399,25,299.25,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,299.25,168,131.25,43.86,Delivered,2024-05-06,Website
OI001225,O00744,P018,1,349,15,296.65,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,296.65,143,153.64999999999998,51.8,Delivered,2024-05-06,Website
OI001226,O00745,P005,2,699,0,1398.0,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,1398.0,636,762.0,54.51,Delivered,2025-09-23,Website
OI001227,O00745,P014,1,499,5,474.05,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,474.05,211,263.05,55.49,Delivered,2025-09-23,Website
OI001228,O00745,P010,2,399,0,798.0,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,798.0,324,474.0,59.4,Delivered,2025-09-23,Website
OI001229,O00746,P003,2,699,5,1328.1,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,1328.1,630,698.0999999999999,52.56,Delivered,2025-05-09,Website
OI001230,O00746,P016,1,299,5,284.05,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,284.05,117,167.05,58.81,Delivered,2025-05-09,Website
OI001232,O00748,P023,1,499,25,374.25,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,374.25,221,153.25,40.95,Delivered,2025-08-14,Mobile App
OI001233,O00749,P006,1,599,20,479.2,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,479.2,258,221.2,46.16,Delivered,2025-07-09,Mobile App
OI001234,O00750,P024,1,799,25,599.25,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,599.25,372,227.25,37.92,Delivered,2025-02-28,Website
OI001235,O00751,P002,1,599,0,599.0,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,599.0,265,334.0,55.76,Delivered,2024-06-17,Mobile App
OI001236,O00752,P002,1,599,0,599.0,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,599.0,265,334.0,55.76,Delivered,2024-11-10,Mobile App
OI001237,O00752,P004,3,649,0,1947.0,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,1947.0,876,1071.0,55.01,Delivered,2024-11-10,Mobile App
OI001238,O00753,P002,1,599,5,569.05,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,569.05,265,304.04999999999995,53.43,Delivered,2025-08-14,Mobile App
OI001239,O00754,P011,1,349,25,261.75,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,261.75,148,113.75,43.46,Delivered,2025-09-13,Website
OI001240,O00755,P006,1,599,0,599.0,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,599.0,258,341.0,56.93,Delivered,2025-03-04,Website
OI001241,O00756,P008,1,799,10,719.1,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,719.1,358,361.1,50.22,Delivered,2024-04-20,Website
OI001242,O00757,P001,1,549,0,549.0,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,549.0,247,302.0,55.01,Delivered,2025-11-18,Website
OI001243,O00758,P023,2,499,15,848.3,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,848.3,442,406.29999999999995,47.9,Delivered,2024-09-15,Marketplace
OI001244,O00758,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2024-09-15,Marketplace
OI001246,O00760,P001,1,549,5,521.55,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,521.55,247,274.54999999999995,52.64,Delivered,2024-09-02,Website
OI001248,O00762,P007,1,699,5,664.05,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,664.05,322,342.04999999999995,51.51,Delivered,2025-03-21,Marketplace
OI001249,O00762,P028,1,249,10,224.1,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,224.1,92,132.1,58.95,Delivered,2025-03-21,Marketplace
OI001253,O00764,P010,1,399,25,299.25,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,299.25,162,137.25,45.86,Delivered,2024-08-11,Mobile App
OI001254,O00765,P023,1,499,15,424.15,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,424.15,221,203.14999999999998,47.9,Delivered,2024-02-22,Mobile App
OI001255,O00765,P026,1,449,10,404.1,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,404.1,182,222.10000000000002,54.96,Delivered,2024-02-22,Mobile App
OI001256,O00766,P010,1,399,5,379.05,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,379.05,162,217.05,57.26,Delivered,2025-10-19,Website
OI001259,O00768,P020,1,349,5,331.55,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,331.55,139,192.55,58.08,Delivered,2025-07-01,Website
OI001260,O00769,P005,1,699,5,664.05,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,664.05,318,346.04999999999995,52.11,Delivered,2024-03-29,Website
OI001261,O00769,P028,1,249,5,236.55,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,236.55,92,144.55,61.11,Delivered,2024-03-29,Website
OI001262,O00770,P022,2,499,10,898.2,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,898.2,436,462.20000000000005,51.46,Delivered,2025-10-14,Marketplace
OI001263,O00770,P026,1,449,5,426.55,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,426.55,182,244.55,57.33,Delivered,2025-10-14,Marketplace
OI001264,O00771,P008,1,799,0,799.0,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,799.0,358,441.0,55.19,Delivered,2025-04-08,Mobile App
OI001265,O00772,P028,1,249,5,236.55,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,236.55,92,144.55,61.11,Delivered,2024-04-08,Website
OI001266,O00773,P026,1,449,25,336.75,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,336.75,182,154.75,45.95,Delivered,2024-11-20,Website
OI001267,O00774,P007,1,699,0,699.0,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,699.0,322,377.0,53.93,Delivered,2025-06-27,Website
OI001268,O00775,P004,1,649,5,616.55,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,616.55,292,324.54999999999995,52.64,Delivered,2024-04-12,Website
OI001269,O00775,P005,2,699,10,1258.2,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,1258.2,636,622.2,49.45,Delivered,2024-04-12,Website
OI001270,O00775,P021,1,399,20,319.2,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,319.2,157,162.2,50.81,Delivered,2024-04-12,Website
OI001272,O00777,P006,2,599,15,1018.3,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,1018.3,516,502.29999999999995,49.33,Delivered,2025-01-04,Marketplace
OI001273,O00777,P008,1,799,15,679.15,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,679.15,358,321.15,47.29,Delivered,2025-01-04,Marketplace
OI001274,O00777,P004,1,649,15,551.65,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,551.65,292,259.65,47.07,Delivered,2025-01-04,Marketplace
OI001276,O00779,P003,3,699,5,1992.15,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,1992.15,945,1047.15,52.56,Delivered,2024-03-01,Mobile App
OI001278,O00781,P002,1,599,25,449.25,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,449.25,265,184.25,41.01,Delivered,2025-11-18,Website
OI001280,O00783,P005,1,699,5,664.05,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,664.05,318,346.04999999999995,52.11,Delivered,2025-01-12,Mobile App
OI001281,O00784,P011,1,349,20,279.2,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,279.2,148,131.2,46.99,Delivered,2025-11-09,Website
OI001282,O00785,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2024-11-07,Mobile App
OI001283,O00786,P009,1,349,10,314.1,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,314.1,145,169.10000000000002,53.84,Delivered,2024-06-13,Mobile App
OI001284,O00786,P028,1,249,5,236.55,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,236.55,92,144.55,61.11,Delivered,2024-06-13,Mobile App
OI001285,O00787,P003,1,699,25,524.25,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,524.25,315,209.25,39.91,Delivered,2025-11-05,Website
OI001286,O00787,P025,2,599,20,958.4,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,958.4,532,426.4,44.49,Delivered,2025-11-05,Website
